55,31
26,51
32,37
73,21
32,35
56,30
57,30
37,41
32,34
34,35
40,48
40,56
28,70
40,37
73,22
22,65
31,36
40,51
32,47
54,31
40,38
52,42
33,47
28,71
32,48
63,19
27,71
40,46
34,34
54,49
43,57
30,37
33,34
29,70
32,36
33,48
14,43
41,49
41,50
42,36
35,34
38,39
62,53
39,39
42,37
31,35
33,49
37,40
30,36
30,38
41,46
33,35
35,42
63,18
32,40
53,48
71,22
33,36
53,50
29,73
41,37
33,33
54,50
32,33
34,33
38,43
55,42
34,36
39,58
41,52
62,17
39,38
40,50
42,47
56,31
33,37
37,31
37,43
37,44
34,40
35,43
37,39
57,36
29,69
40,55
52,49
52,59
36,41
38,42
29,37
31,47
33,42
42,55
56,43
68,27
40,52
41,39
35,48
52,60
32,46
37,42
41,47
37,32
38,40
42,38
46,40
38,33
42,35
63,53
31,37
71,21
39,40
54,51
14,42
27,73
33,41
34,47
40,41
62,52
28,72
39,55
55,48
37,33
41,35
42,53
39,57
70,26
29,39
36,42
38,38
53,47
13,42
31,40
43,36
25,71
34,37
41,51
42,52
52,51
28,37
33,46
40,20
40,45
53,46
57,42
68,42
20,64
39,43
41,36
52,45
14,44
18,87
39,37
39,50
42,32
29,36
29,72
53,42
41,53
52,48
32,39
33,38
38,20
38,32
39,52
63,17
28,73
42,48
57,43
18,56
28,49
39,20
44,59
64,53
77,16
25,75
40,36
53,45
26,72
27,70
35,36
40,49
41,38
67,27
30,35
34,50
38,50
42,46
51,40
71,26
27,50
32,45
27,49
34,32
36,43
39,36
38,41
54,44
28,51
42,56
55,50
25,42
34,38
43,38
43,47
48,64
54,52
61,16
62,51
33,40
40,39
41,48
15,43
31,46
38,31
42,39
61,53
64,52
66,27
11,44
31,39
31,48
42,51
54,48
28,69
29,53
35,40
43,46
57,21
43,37
77,21
29,50
36,32
40,57
54,43
66,53
45,53
74,45
36,44
40,40
55,49
56,29
63,37
76,21
27,51
33,39
45,40
27,48
37,37
51,49
70,27
74,22
12,44
27,75
39,45
45,42
46,41
67,41
74,23
25,74
39,48
52,58
54,42
63,64
67,25
21,66
29,51
32,49
44,56
51,42
52,41
59,43
38,49
44,55
53,44
56,32
10,42
31,34
39,56
50,41
69,28
38,34
42,33
53,51
58,44
62,38
68,26
76,13
37,45
38,44
42,50
45,55
52,46
53,43
22,64
27,42
30,40
30,48
34,45
36,39
40,30
42,49
52,43
52,44
56,20
76,15
33,45
40,18
45,41
54,45
36,40
41,31
43,30
51,24
56,18
27,43
27,44
31,38
34,48
40,29
44,32
10,44
28,38
39,29
48,63
67,42
20,56
26,75
37,53
44,52
50,40
51,41
60,55
28,50
37,49
49,35
52,50
53,60
73,20
76,12
27,37
31,49
36,53
38,29
38,37
41,45
43,31
46,53
74,20
13,44
15,44
36,34
69,27
38,55
41,32
41,40
43,48
51,25
65,22
71,23
72,21
51,39
55,32
55,54
77,11
23,65
26,49
39,31
55,22
75,11
43,39
53,41
74,44
9,43
17,41
19,58
25,73
35,41
35,49
38,45
39,41
50,25
50,42
51,23
60,52
68,25
70,25
18,57
21,63
26,50
26,71
31,52
35,53
