56,30
73,22
32,37
40,37
31,36
40,48
54,31
52,42
40,38
32,34
32,35
40,56
55,31
63,19
32,48
22,65
54,49
30,37
26,51
33,34
43,57
34,35
33,47
37,41
40,51
28,70
34,34
33,48
14,43
29,70
57,30
31,35
62,53
40,46
28,71
39,39
30,36
38,39
73,21
41,46
32,40
41,49
30,38
33,36
33,49
35,34
53,50
42,37
41,37
42,36
33,33
27,71
32,47
37,40
35,42
63,18
71,22
33,35
54,50
32,33
39,58
38,43
29,73
33,37
40,50
37,44
41,52
37,39
62,17
57,36
53,48
39,38
34,40
40,55
52,49
41,50
35,43
32,36
42,55
31,47
56,31
29,37
40,52
37,31
41,39
33,42
34,33
56,43
32,46
37,42
37,32
29,69
34,36
52,60
42,47
36,41
41,47
39,40
38,33
68,27
14,42
71,21
37,43
40,41
62,52
33,41
55,42
63,53
42,38
41,35
55,48
52,59
35,48
37,33
70,26
54,51
31,37
27,73
13,42
38,42
38,40
28,72
25,71
42,35
34,37
52,51
41,51
31,40
29,39
36,42
53,46
33,46
34,47
39,43
40,20
42,52
39,57
39,55
57,42
39,50
20,64
43,36
29,72
14,44
41,53
42,32
41,36
53,42
52,45
40,45
33,38
39,37
46,40
32,39
38,38
68,42
28,49
57,43
18,56
42,48
18,87
28,37
25,75
