45,40
43,39
46,40
48,39
43,40
58,34
40,41
61,47
42,39
36,47
34,50
66,31
41,39
52,32
60,52
65,39
57,36
35,48
68,31
32,54
64,40
61,46
61,45
44,24
33,52
43,42
36,46
27,62
70,29
34,51
46,48
69,30
62,43
66,37
46,25
73,27
49,45
51,31
48,27
65,31
67,31
44,40
41,40
32,53
49,28
47,26
50,30
58,35
50,45
56,36
26,63
52,37
50,38
53,37
54,37
45,49
35,49
74,25
74,24
48,28
33,42
28,60
42,41
63,42
40,40
49,39
67,36
35,45
62,44
64,31
63,31
61,32
60,33
48,46
55,37
38,45
65,38
34,45
47,43
72,28
45,48
32,55
31,56
30,58
59,33
53,50
49,29
71,28
29,59
40,43
74,23
45,25
48,40
66,38
39,41
25,64
53,45
47,47
57,46
61,48
57,34
37,45
37,42
51,37
31,57
27,61
60,51
60,50
62,32
41,49
54,45
47,39
38,42
23,66
37,39
40,42
52,51
44,49
24,65
54,33
43,24
73,26
74,22
29,42
48,45
45,42
33,53
34,44
45,43
40,38
35,46
41,41
56,34
66,46
53,33
59,34
74,20
67,35
68,33
75,15
44,42
59,46
68,32
53,51
55,34
28,61
43,25
52,45
26,62
51,38
51,45
58,46
74,21
42,47
72,27
62,47
75,16
63,41
43,26
75,17
58,56
47,42
75,18
35,37
52,42
45,24
41,50
38,39
75,14
42,42
40,51
56,45
40,45
37,41
46,43
55,45
46,49
27,45
30,37
42,49
30,38
39,45
40,37
43,44
52,48
43,41
53,55
64,47
33,26
49,52
60,49
35,36
34,38
48,44
30,42
36,44
41,45
43,46
41,38
50,52
64,36
37,44
33,41
43,45
71,29
27,42
34,40
40,39
43,37
36,41
37,43
63,47
75,19
