32,37
40,56
56,30
73,22
28,70
32,47
55,31
26,51
54,31
33,47
34,35
37,41
57,30
32,35
40,46
32,34
40,51
31,36
73,21
52,42
43,57
40,37
29,70
32,36
63,19
40,38
30,37
38,39
42,36
32,48
33,34
40,48
31,35
27,71
54,49
30,38
35,34
14,43
22,65
41,50
30,36
63,18
71,22
32,40
53,50
53,48
39,39
33,36
33,35
33,33
28,71
54,50
33,49
34,33
35,42
38,43
41,46
29,73
41,49
41,52
39,58
34,36
40,50
55,42
62,53
62,17
35,43
37,31
42,37
42,47
56,31
57,36
41,37
52,49
34,34
29,69
37,40
29,37
37,44
38,42
39,38
56,43
40,55
36,41
42,55
52,59
41,39
33,42
37,42
41,47
33,37
40,52
42,38
38,33
68,27
35,48
42,35
31,47
32,33
54,51
71,21
33,41
37,43
46,40
27,73
39,40
34,40
39,55
63,53
14,42
40,41
33,48
38,40
28,72
37,33
34,47
62,52
29,39
53,47
32,46
39,57
37,39
37,32
25,71
70,26
31,40
55,48
31,37
13,42
33,46
57,42
52,51
40,20
52,60
42,53
28,37
68,42
38,38
42,52
39,43
36,42
53,46
41,35
52,45
20,64
39,50
53,42
29,36
40,45
34,37
18,87
41,36
41,51
41,53
52,48
33,38
32,39
63,17
39,52
28,49
29,72
77,16
38,32
42,48
53,45
57,43
27,70
43,36
14,44
26,72
39,37
28,73
38,20
42,32
41,38
42,46
30,35
51,40
40,49
25,75
27,49
32,45
38,41
39,36
38,50
40,36
54,44
25,42
35,36
28,51
42,56
18,56
36,43
34,32
55,50
33,40
62,51
71,26
15,43
41,48
44,59
42,39
39,20
61,16
43,47
64,53
54,52
67,27
31,39
40,39
42,51
27,50
66,27
28,69
64,52
43,38
31,48
31,46
34,38
29,50
29,53
61,53
54,43
74,45
36,32
54,48
43,46
34,50
11,44
43,37
76,21
55,49
56,29
66,53
77,21
35,40
40,40
57,21
27,48
51,49
45,40
39,45
27,75
38,31
40,57
46,41
45,42
12,44
37,37
39,48
70,27
63,64
74,22
63,37
33,39
45,53
48,64
29,51
27,51
74,23
21,66
44,56
54,42
67,41
31,34
36,44
56,32
39,56
67,25
38,34
58,44
32,49
69,28
52,41
38,49
76,13
42,50
10,42
50,41
53,44
59,43
42,33
52,46
52,58
34,45
36,39
53,51
42,49
53,43
30,48
22,64
76,15
40,30
56,20
27,42
25,74
37,45
40,18
36,40
52,43
52,44
68,26
41,31
38,44
45,41
33,45
51,42
43,30
44,32
28,38
45,55
27,44
40,29
67,42
44,55
10,44
51,24
26,75
62,38
31,38
20,56
44,52
60,55
51,41
53,60
27,43
49,35
56,18
50,40
38,29
54,45
38,37
39,29
37,53
34,48
31,49
30,40
41,45
76,12
73,20
38,55
46,53
69,27
74,20
43,48
27,37
28,50
36,34
55,32
41,40
72,21
77,11
51,25
39,31
65,22
15,44
52,50
43,31
37,49
48,63
41,32
43,39
25,73
55,54
19,58
36,53
26,49
39,41
71,23
35,41
23,65
68,25
35,49
9,43
21,63
74,44
60,52
50,25
17,41
18,57
13,44
55,22
26,71
31,52
51,39
38,54
35,53
71,24
19,87
75,11
31,63
26,50
76,16
38,45
50,42
77,17
27,72
69,52
13,41
61,63
36,49
21,51
51,23
34,49
39,59
53,41
28,48
65,56
75,45
40,31
52,40
36,31
26,52
55,53
70,25
38,57
22,52
73,23
62,54
61,39
28,36
72,20
26,70
71,27
37,34
49,25
41,20
33,52
25,44
29,61
52,24
23,64
40,33
29,38
25,72
40,42
30,49
49,40
27,45
32,44
45,54
44,31
53,53
43,35
35,37
54,53
36,21
64,54
36,52
10,43
46,39
39,46
33,44
60,57
51,46
40,43
9,44
24,72
43,50
27,52
45,32
46,52
57,45
37,50
22,63
43,59
39,51
45,56
30,39
43,32
41,33
75,22
57,19
34,42
26,69
44,60
30,68
30,70
42,71
72,22
45,58
43,52
38,61
71,53
45,49
57,34
47,42
24,49
39,30
40,53
55,29
36,54
36,51
26,76
61,62
35,46
57,20
76,45
44,33
56,36
27,74
43,33
34,44
55,43
46,31
48,44
64,21
19,56
35,54
70,24
62,63
55,51
51,59
44,47
58,43
28,79
18,68
47,52
50,24
44,48
43,60
12,45
15,42
29,35
47,64
74,21
37,52
60,15
36,38
53,57
56,48
19,59
50,26
19,57
43,71
29,42
66,41
27,38
52,47
54,47
36,22
38,58
24,78
53,58
25,43
59,50
46,55
49,64
58,21
53,52
36,33
53,56
63,38
39,54
63,51
18,41
67,26
51,45
47,41
71,25
16,81
30,47
44,57
32,50
46,42
44,36
32,42
49,26
26,42
41,30
71,20
28,39
69,54
55,55
57,44
17,87
35,33
53,55
60,16
29,40
56,21
29,71
35,47
64,16
70,52
65,23
28,74
42,40
64,63
56,55
17,68
47,43
63,39
63,49
75,15
19,86
34,39
65,19
16,40
52,39
66,54
66,55
18,86
58,34
30,41
31,32
47,50
37,30
32,32
68,54
71,54
24,52
59,44
43,58
37,56
12,42
44,35
41,41
17,42
60,63
11,42
31,45
37,48
16,44
51,50
53,39
64,18
33,62
41,21
62,56
10,46
47,40
63,63
54,41
65,54
68,53
32,53
16,43
67,22
66,23
39,44
56,19
26,73
70,22
19,41
45,57
60,53
24,46
65,18
42,41
46,35
62,18
62,62
39,35
30,43
