24,42
34,43
38,41
34,42
34,39
35,39
33,39
35,42
36,39
32,40
37,42
34,41
48,39
44,42
38,39
50,40
38,34
37,40
37,39
36,44
34,40
38,43
32,41
38,40
49,48
38,49
35,40
36,38
51,40
28,40
43,51
49,56
31,32
50,49
36,40
39,42
33,42
35,43
36,37
37,38
38,44
37,41
33,41
36,41
28,44
39,31
32,39
34,35
35,41
34,38
29,37
34,37
37,43
21,42
37,44
23,48
32,35
33,40
38,50
36,35
35,36
35,37
46,39
36,34
48,40
24,47
30,40
36,42
38,45
38,42
28,42
49,47
51,47
27,40
58,37
40,27
51,51
39,40
27,30
38,46
23,36
29,45
37,46
38,29
38,37
49,39
68,19
36,46
39,44
39,34
49,40
30,34
37,36
49,57
39,46
37,35
43,39
36,36
38,35
28,45
31,48
39,33
39,27
42,42
36,43
29,40
42,38
53,44
37,45
24,46
50,48
48,34
33,38
47,44
60,41
37,34
35,38
37,29
21,49
39,35
55,49
24,41
24,68
33,43
30,45
23,42
22,40
35,29
68,25
7,40
58,50
35,35
39,50
48,31
38,36
28,34
35,25
43,50
29,39
39,36
40,54
55,44
67,51
52,52
39,43
24,50
49,58
37,37
28,33
31,47
41,40
24,40
39,45
35,47
36,33
32,44
40,46
56,44
33,36
32,46
34,62
40,45
61,49
71,43
54,41
38,38
48,47
21,41
22,49
47,38
57,41
34,32
21,44
6,40
23,40
47,47
30,38
31,31
35,57
49,42
33,37
43,41
38,30
50,50
63,26
31,36
32,33
59,35
50,43
62,22
40,29
38,62
60,49
28,43
39,37
50,51
27,43
9,41
29,38
34,25
28,35
45,33
57,45
31,34
29,32
42,41
33,26
37,50
23,41
51,48
57,53
23,43
41,53
34,47
43,40
25,47
27,38
59,50
20,44
41,56
46,38
26,36
51,46
45,38
40,34
51,29
44,35
66,26
29,33
8,41
12,34
39,49
61,53
25,42
49,43
41,55
53,38
37,49
38,31
44,34
33,35
38,47
30,35
41,15
42,51
36,55
54,33
38,51
36,60
31,60
27,34
12,35
27,33
26,40
16,56
53,41
50,36
23,26
49,54
36,54
39,39
27,71
41,39
71,7
24,69
33,62
48,38
51,50
27,35
39,32
30,39
67,25
25,69
48,41
69,20
34,29
21,50
32,47
34,36
33,47
49,41
51,55
43,35
35,32
32,42
30,31
32,38
68,18
24,49
31,43
39,29
72,11
53,43
65,26
61,48
63,36
40,44
44,62
39,30
52,46
43,52
62,51
29,43
48,56
51,41
40,25
29,31
25,46
24,35
42,37
36,48
50,42
40,35
31,45
68,20
32,50
16,39
25,68
52,45
58,44
74,20
37,19
37,30
23,73
50,46
21,47
31,27
26,37
29,51
49,45
18,63
39,62
32,32
54,34
58,43
49,38
16,55
23,67
33,31
49,17
51,49
47,37
45,22
72,30
42,53
31,33
67,24
52,37
18,64
40,31
43,36
42,50
34,28
34,31
55,41
27,36
56,61
18,34
71,37
45,31
71,8
49,49
36,29
50,47
37,48
57,46
61,28
18,49
42,49
26,34
25,34
66,33
40,21
62,53
62,52
38,68
27,39
46,17
28,60
48,57
30,26
15,54
35,48
36,63
45,18
11,35
32,52
19,42
30,32
42,47
33,49
23,66
58,45
36,49
48,37
28,38
23,35
41,50
52,53
24,70
50,44
47,33
50,41
71,36
41,46
50,45
45,34
20,41
41,38
51,36
32,49
41,45
30,33
60,37
29,46
44,25
49,46
46,40
66,24
27,44
19,62
26,59
32,30
48,23
35,28
58,51
29,36
58,41
30,47
60,69
37,28
46,33
25,48
33,28
33,32
32,45
31,41
24,48
54,44
5,45
29,27
29,56
72,9
59,17
56,57
73,21
26,41
48,45
64,41
73,14
48,42
29,47
29,42
26,51
67,52
40,52
52,29
62,29
20,62
31,35
36,53
10,41
39,41
32,34
53,17
62,21
33,48
39,54
57,50
40,26
65,54
24,71
55,48
44,51
40,32
22,71
31,40
26,70
60,17
69,19
28,56
70,20
55,55
57,61
59,44
26,38
33,34
61,42
46,43
27,29
23,37
39,53
31,44
43,38
21,36
54,42
38,48
41,52
67,28
35,52
40,33
17,62
37,47
62,42
8,42
50,53
55,47
41,12
44,41
47,23
64,40
28,31
26,45
43,26
29,34
44,26
43,37
13,67
46,50
59,58
22,63
70,57
9,40
16,54
73,15
17,51
62,30
28,30
72,14
25,54
15,55
35,30
42,48
41,29
44,40
41,49
21,69
72,12
51,52
47,24
22,66
69,10
63,28
27,37
64,22
42,39
41,22
36,52
48,22
30,37
38,33
47,45
26,61
23,69
33,30
63,29
41,47
35,56
11,42
26,58
25,35
25,45
71,20
61,51
62,26
26,39
52,36
36,27
48,36
53,37
28,51
51,43
40,53
26,46
33,33
28,37
34,59
64,26
36,18
27,45
6,42
68,55
42,52
42,30
22,35
35,31
45,40
40,36
45,42
64,52
46,24
25,67
48,21
40,55
61,52
54,54
46,25
36,47
41,51
60,60
31,46
40,50
72,32
63,21
28,48
21,62
16,41
25,40
33,50
59,49
59,61
65,56
61,54
51,54
60,48
39,28
16,52
29,35
30,41
20,43
41,31
22,41
56,51
35,54
49,30
57,55
64,29
69,40
41,32
72,21
8,50
22,42
33,54
33,45
23,27
44,43
8,51
35,75
43,23
39,70
47,65
30,43
37,18
68,43
21,40
23,54
54,55
28,57
47,39
68,40
65,50
30,36
69,18
13,38
14,32
40,57
71,22
23,72
52,47
45,39
69,14
54,38
25,39
37,16
54,20
36,61
48,46
70,10
68,21
62,49
21,43
12,42
49,22
11,34
22,72
49,50
30,60
46,18
68,14
63,41
32,21
